Churn,AccountWeeks,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,ContractRenewal_1,DataPlan_1,interaction_1,interaction_2,interaction_3,interaction_4,interaction_5
0,94,0.0,0,85.9,113,34.0,11.34,15.6,True,False,3196.0,9706.7,176.904,0.0,0.0
0,105,3.08,1,141.2,96,69.8,8.39,11.4,True,True,7329.0,13555.199999999999,95.64600000000002,214.984,3.08
0,73,3.11,0,194.4,104,80.1,8.8,11.5,True,True,5847.299999999999,20217.600000000002,101.2,249.11099999999996,0.0
0,112,0.0,2,167.6,100,42.0,7.73,17.3,True,False,4704.0,16760.0,133.729,0.0,0.0
0,179,0.32,1,234.5,134,57.2,8.21,6.1,True,False,10238.800000000001,31423.0,50.081,18.304000000000002,0.32
0,57,0.31,1,154.2,78,46.1,9.84,10.1,True,False,2627.7000000000003,12027.599999999999,99.384,14.291,0.31
0,127,3.13,1,143.2,99,70.3,8.5,11.6,True,True,8928.1,14176.8,98.6,220.039,3.13
0,122,3.43,1,216.4,80,93.3,12.49,12.7,False,True,11382.6,17312.0,158.623,320.019,3.43
0,33,2.3,1,161.9,85,64.0,7.56,8.5,True,True,2112.0,13761.5,64.25999999999999,147.2,2.3
0,94,0.0,3,118.7,90,38.0,10.26,10.4,True,False,3572.0,10683.0,106.70400000000001,0.0,0.0
0,100,0.0,1,179.1,123,48.0,9.83,10.2,True,False,4800.0,22029.3,100.26599999999999,0.0,0.0
0,106,0.0,2,147.9,97,43.0,10.47,8.8,True,False,4558.0,14346.300000000001,92.13600000000001,0.0,0.0
0,148,4.46,2,209.2,110,90.6,5.83,16.5,True,True,13408.8,23012.0,96.19500000000001,404.07599999999996,8.92
0,120,2.86,0,244.3,140,97.6,16.12,10.6,True,True,11712.0,34202.0,170.872,279.13599999999997,0.0
0,91,1.51,1,175.3,96,68.1,13.12,5.6,True,True,6197.099999999999,16828.800000000003,73.472,102.83099999999999,1.51
0,86,0.0,1,150.5,92,36.0,6.02,9.0,True,False,3096.0,13846.0,54.17999999999999,0.0,0.0
0,78,3.56,0,197.4,73,94.6,14.79,13.2,True,True,7378.799999999999,14410.2,195.22799999999998,336.776,0.0
0,94,0.0,1,163.5,136,41.0,7.19,12.6,True,False,3854.0,22236.0,90.59400000000001,0.0,0.0
1,85,0.0,2,236.9,93,58.0,9.89,11.4,True,False,4930.0,22031.7,112.74600000000001,0.0,0.0
0,89,0.0,1,82.3,77,29.0,8.36,7.2,True,False,2581.0,6337.099999999999,60.192,0.0,0.0
0,128,0.0,1,216.0,111,50.0,7.69,12.7,True,False,6400.0,23976.0,97.663,0.0,0.0
0,115,0.0,1,180.0,119,48.0,9.94,12.4,False,False,5520.0,21420.0,123.256,0.0,0.0
0,76,0.0,1,143.7,55,40.0,8.66,5.8,True,False,3040.0,7903.499999999999,50.228,0.0,0.0
0,75,3.05,1,198.2,107,88.5,14.02,11.3,True,True,6637.5,21207.399999999998,158.42600000000002,269.925,3.05
0,90,3.0,2,185.6,106,81.0,10.99,11.1,True,True,7290.0,19673.6,121.989,243.0,6.0
0,30,0.0,3,137.6,108,38.0,8.1,5.8,True,False,1140.0,14860.8,46.98,0.0,0.0
1,105,0.0,1,273.9,119,71.0,13.93,10.9,False,False,7455.0,32594.1,151.837,0.0,0.0
0,102,1.7,3,125.3,92,51.0,7.06,6.3,True,True,5202.0,11527.6,44.477999999999994,86.7,5.1
0,83,0.0,3,178.8,102,45.0,8.4,8.6,True,False,3735.0,18237.600000000002,72.24,0.0,0.0
0,63,2.21,0,214.9,86,76.1,9.91,8.2,True,True,4794.299999999999,18481.4,81.262,168.18099999999998,0.0
0,155,0.0,2,163.0,93,46.0,10.2,15.1,True,False,7130.0,15159.0,154.01999999999998,0.0,0.0
0,82,2.38,2,163.8,77,63.8,6.75,8.8,True,True,5231.599999999999,12612.6,59.400000000000006,151.844,4.76
0,87,0.0,1,189.5,113,50.0,10.25,13.4,True,False,4350.0,21413.5,137.35,0.0,0.0
0,115,1.22,0,155.2,110,59.2,11.55,4.5,True,True,6808.0,17072.0,51.975,72.224,0.0
1,99,0.0,0,242.3,102,72.0,17.55,11.3,False,False,7128.0,24714.600000000002,198.31500000000003,0.0,0.0
0,121,2.35,3,254.1,127,82.5,9.01,8.7,False,True,9982.5,32270.7,78.38699999999999,193.875,7.050000000000001
0,54,3.05,2,112.0,90,67.5,10.4,11.3,True,True,3645.0,10080.0,117.52000000000001,205.875,6.1
0,105,0.24,3,115.5,73,45.4,13.37,13.3,True,False,4767.0,8431.5,177.821,10.895999999999999,0.72
0,73,0.34,1,137.1,102,45.4,10.54,11.1,True,False,3314.2,13984.199999999999,116.99399999999999,15.436,0.34
0,95,0.0,0,198.4,113,54.0,11.8,10.1,True,False,5130.0,22419.2,119.18,0.0,0.0
0,21,3.48,3,132.7,94,74.8,10.23,12.9,True,True,1570.8,12473.8,131.967,260.304,10.44
0,163,3.73,2,219.6,99,93.3,10.52,13.8,True,True,15207.9,21740.399999999998,145.176,348.009,7.46
0,57,0.0,0,169.6,96,49.0,11.74,11.2,True,False,2793.0,16281.599999999999,131.488,0.0,0.0
0,104,0.0,4,160.4,73,53.0,14.7,12.6,False,False,5512.0,11709.2,185.22,0.0,0.0
0,83,3.02,0,95.0,89,61.2,8.4,11.2,True,True,5079.6,8455.0,94.08,184.824,0.0
0,141,0.24,2,160.1,87,52.4,12.84,7.0,True,False,7388.4,13928.699999999999,89.88,12.575999999999999,0.48
0,95,0.0,3,194.6,114,53.0,11.64,3.8,True,False,5035.0,22184.399999999998,44.232,0.0,0.0
1,184,0.0,1,236.4,73,65.0,14.37,13.8,True,False,11960.0,17257.2,198.306,0.0,0.0
0,74,0.0,2,157.1,95,45.0,10.66,7.6,True,False,3330.0,14924.5,81.01599999999999,0.0,0.0
0,67,0.0,0,179.8,125,46.0,8.66,10.9,True,False,3082.0,22475.0,94.394,0.0,0.0
0,104,0.0,0,148.2,108,39.0,8.09,11.0,False,False,4056.0,16005.599999999999,88.99,0.0,0.0
0,71,3.21,1,183.2,103,81.1,10.47,11.9,True,True,5758.099999999999,18869.6,124.59300000000002,260.33099999999996,3.21
1,149,0.0,4,119.2,88,35.0,8.42,12.2,True,False,5215.0,10489.6,102.72399999999999,0.0,0.0
0,154,2.59,0,224.0,102,80.9,9.6,9.6,True,True,12458.6,22848.0,92.16,209.531,0.0
0,138,2.13,0,19.5,149,37.3,7.05,7.9,True,True,5147.4,2905.5,55.695,79.44899999999998,0.0
0,117,0.0,1,184.8,83,53.0,12.43,9.6,True,False,6201.0,15338.400000000001,119.32799999999999,0.0,0.0
0,130,0.0,1,176.3,140,48.0,10.05,11.3,True,False,6240.0,24682.0,113.56500000000001,0.0,0.0
0,73,0.0,2,241.7,115,56.0,8.43,11.1,True,False,4088.0,27795.5,93.573,0.0,0.0
0,100,2.65,0,224.7,121,90.5,14.7,9.8,True,True,9050.0,27188.699999999997,144.06,239.825,0.0
0,149,0.37,1,207.3,115,56.7,9.92,8.6,True,False,8448.300000000001,23839.5,85.312,20.979,0.37
0,29,0.0,2,196.8,81,48.0,8.4,12.7,True,False,1392.0,15940.800000000001,106.67999999999999,0.0,0.0
0,131,0.0,1,110.9,74,29.0,5.78,15.8,True,False,3799.0,8206.6,91.32400000000001,0.0,0.0
0,153,0.0,2,122.5,145,45.0,13.67,8.0,True,False,6885.0,17762.5,109.36,0.0,0.0
0,84,0.14,2,226.9,144,57.4,10.08,13.2,True,False,4821.599999999999,32673.600000000002,133.05599999999998,8.036000000000001,0.28
0,133,0.0,2,187.0,65,44.0,7.07,10.0,True,False,5852.0,12155.0,70.7,0.0,0.0
0,112,0.0,0,170.5,113,46.0,9.66,11.2,True,False,5152.0,19266.5,108.192,0.0,0.0
0,87,0.0,0,204.8,101,49.0,8.05,9.5,True,False,4263.0,20684.800000000003,76.47500000000001,0.0,0.0
0,72,0.0,2,165.9,114,49.0,11.8,12.0,True,False,3528.0,18912.600000000002,141.60000000000002,0.0,0.0
1,66,0.0,4,154.0,133,44.0,9.95,9.5,True,False,2904.0,20482.0,94.52499999999999,0.0,0.0
0,65,2.4,1,158.1,104,79.0,16.11,8.9,True,True,5135.0,16442.399999999998,143.379,189.6,2.4
0,74,0.45,2,225.2,93,61.5,10.76,9.1,True,False,4551.0,20943.6,97.916,27.675,0.9
1,116,0.0,6,159.4,79,43.0,8.98,9.7,True,False,4988.0,12592.6,87.106,0.0,0.0
0,68,0.2,2,172.7,95,44.0,6.96,11.7,True,False,2992.0,16406.5,81.43199999999999,8.8,0.4
0,68,0.11,3,222.8,99,54.1,8.79,11.0,True,False,3678.8,22057.2,96.69,5.9510000000000005,0.33
0,54,0.0,1,214.1,77,57.0,12.03,10.1,False,False,3078.0,16485.7,121.50299999999999,0.0,0.0
0,99,0.0,1,54.8,92,25.0,8.65,7.5,True,False,2475.0,5041.599999999999,64.875,0.0,0.0
0,107,0.0,3,134.0,104,38.0,8.73,7.3,True,False,4066.0,13936.0,63.729,0.0,0.0
0,124,0.0,1,184.8,74,47.0,8.76,10.5,True,False,5828.0,13675.2,91.98,0.0,0.0
0,95,3.05,3,283.1,112,103.5,14.31,11.3,True,True,9832.5,31707.200000000004,161.703,315.67499999999995,9.149999999999999
1,173,0.0,0,291.8,143,68.0,10.72,9.9,True,False,11764.0,41727.4,106.12800000000001,0.0,0.0
0,110,0.3,1,222.7,94,50.0,5.29,13.5,True,False,5500.0,20933.8,71.415,15.0,0.3
0,102,0.0,0,174.5,79,50.0,11.84,8.5,True,False,5100.0,13785.5,100.64,0.0,0.0
0,130,0.0,0,68.4,86,29.0,9.67,10.4,True,False,3770.0,5882.400000000001,100.568,0.0,0.0
0,91,2.59,1,273.0,78,90.9,10.78,9.6,True,True,8271.9,21294.0,103.48799999999999,235.431,2.59
1,64,0.0,1,225.3,134,48.0,5.41,17.3,False,False,3072.0,30190.2,93.593,0.0,0.0
0,176,1.94,1,283.2,130,81.4,8.13,7.2,True,True,14326.400000000001,36816.0,58.53600000000001,157.916,1.94
1,93,0.0,1,131.4,78,42.0,10.99,11.1,False,False,3906.0,10249.2,121.989,0.0,0.0
0,84,2.89,1,89.7,87,56.9,6.93,10.7,True,True,4779.599999999999,7803.900000000001,74.151,164.441,2.89
0,138,0.0,3,127.1,102,43.0,12.39,5.0,True,False,5934.0,12964.199999999999,61.95,0.0,0.0
0,101,2.89,1,105.9,132,66.9,11.59,10.7,True,True,6756.900000000001,13978.800000000001,124.01299999999999,193.34100000000004,2.89
0,136,0.3,2,142.3,79,41.0,7.9,6.0,True,False,5576.0,11241.7,47.400000000000006,12.299999999999999,0.6
0,111,0.25,2,191.3,80,47.5,6.93,6.4,True,False,5272.5,15304.0,44.352000000000004,11.875,0.5
0,132,3.7,0,201.9,93,85.0,7.82,13.7,True,True,11220.0,18776.7,107.134,314.5,0.0
0,128,0.36,3,247.3,91,61.6,9.14,14.7,True,False,7884.8,22504.3,134.358,22.176,1.08
0,92,2.4,1,242.2,96,79.0,7.99,8.9,True,True,7268.0,23251.199999999997,71.111,189.6,2.4
1,197,0.12,5,127.3,80,42.2,11.12,13.7,False,False,8313.400000000001,10184.0,152.344,5.064,0.6
0,191,0.0,1,162.0,104,49.0,12.06,10.9,True,False,9359.0,16848.0,131.454,0.0,0.0
0,99,2.86,2,179.1,93,79.6,11.92,10.6,True,True,7880.4,16656.3,126.35199999999999,227.65599999999998,5.72
0,106,3.32,3,197.4,125,78.2,6.17,12.3,True,True,8289.2,24675.0,75.891,259.624,9.959999999999999
0,88,0.29,2,148.2,82,54.9,15.44,6.4,True,False,4831.2,12152.4,98.816,15.921,0.58
0,78,0.0,0,193.1,85,48.0,8.61,10.2,True,False,3744.0,16413.5,87.82199999999999,0.0,0.0
0,98,0.16,1,171.7,99,46.6,8.74,7.8,True,False,4566.8,16998.3,68.172,7.456,0.16
0,17,2.19,1,198.5,123,78.9,13.53,8.1,True,True,1341.3000000000002,24415.5,109.59299999999999,172.791,2.19
0,56,3.43,1,121.7,87,71.3,9.2,12.7,True,True,3992.7999999999997,10587.9,116.83999999999999,244.559,3.43
0,84,0.16,2,130.2,105,47.6,13.9,14.0,True,False,3998.4,13670.999999999998,194.6,7.6160000000000005,0.32
0,95,0.0,2,203.4,96,49.0,8.43,13.7,True,False,4655.0,19526.4,115.49099999999999,0.0,0.0
0,16,0.0,5,174.7,83,54.0,14.04,10.5,True,False,864.0,14500.099999999999,147.42,0.0,0.0
1,76,0.34,1,241.0,120,64.4,11.59,9.9,False,False,4894.400000000001,28920.0,114.741,21.896000000000004,0.34
0,93,0.21,0,141.7,95,45.1,11.05,10.2,True,False,4194.3,13461.499999999998,112.71,9.471,0.0
0,83,0.0,2,134.8,96,38.0,8.36,7.7,True,False,3154.0,12940.800000000001,64.372,0.0,0.0
0,123,0.0,1,163.1,119,49.0,12.47,9.0,True,False,6027.0,19408.899999999998,112.23,0.0,0.0
0,64,0.31,1,145.5,116,48.1,11.42,8.9,True,False,3078.4,16878.0,101.638,14.911,0.31
1,82,0.0,0,329.8,73,74.0,10.42,10.6,True,False,6068.0,24075.4,110.452,0.0,0.0
0,107,0.0,2,194.5,97,49.0,9.32,12.7,True,False,5243.0,18866.5,118.36399999999999,0.0,0.0
0,110,0.0,1,131.9,93,46.0,13.64,7.1,True,False,5060.0,12266.7,96.844,0.0,0.0
0,96,2.3,1,150.0,91,63.0,7.97,8.5,True,True,6048.0,13650.0,67.745,144.89999999999998,2.3
0,47,3.48,2,196.6,93,88.8,12.07,12.9,True,True,4173.599999999999,18283.8,155.703,309.024,6.96
0,115,0.0,2,99.7,107,30.0,7.26,14.1,True,False,3450.0,10667.9,102.366,0.0,0.0
0,69,0.27,3,143.6,88,39.7,7.09,10.8,True,False,2739.3,12636.8,76.572,10.719000000000001,0.81
0,163,3.32,2,231.9,56,91.2,10.59,12.3,True,True,14865.6,12986.4,130.257,302.784,6.64
0,90,0.0,3,37.8,80,20.0,7.77,14.2,True,False,1800.0,3024.0,110.33399999999999,0.0,0.0
0,98,0.0,3,72.8,107,29.0,9.32,10.5,True,False,2842.0,7789.599999999999,97.86,0.0,0.0
0,90,3.08,1,94.8,89,65.8,10.96,11.4,True,True,5922.0,8437.199999999999,124.94400000000002,202.664,3.08
0,174,3.35,1,221.8,143,89.5,10.53,12.4,True,True,15573.0,31717.4,130.572,299.825,3.35
1,95,0.0,2,269.0,120,66.0,11.69,7.3,True,False,6270.0,32280.0,85.33699999999999,0.0,0.0
1,79,0.31,1,268.3,114,65.1,9.28,6.3,True,False,5142.9,30586.2,58.46399999999999,20.180999999999997,0.31
0,123,3.38,1,198.7,127,88.8,12.45,12.5,True,True,10922.4,25234.899999999998,155.625,300.144,3.38
1,99,0.0,7,115.5,75,39.0,10.91,11.5,True,False,3861.0,8662.5,125.465,0.0,0.0
0,114,0.0,2,202.1,100,51.0,9.79,13.3,True,False,5814.0,20210.0,130.207,0.0,0.0
0,141,0.0,1,215.6,113,54.0,10.03,12.4,True,False,7614.0,24362.8,124.372,0.0,0.0
0,132,0.0,1,169.9,107,47.0,10.47,11.5,True,False,6204.0,18179.3,120.405,0.0,0.0
0,133,0.0,0,201.7,85,49.0,8.47,6.0,True,False,6517.0,17144.5,50.82000000000001,0.0,0.0
0,133,0.0,4,221.1,133,52.0,8.01,8.4,True,False,6916.0,29406.3,67.284,0.0,0.0
0,93,2.54,2,218.7,117,72.4,5.75,9.4,True,True,6733.200000000001,25587.899999999998,54.050000000000004,183.89600000000002,5.08
1,34,0.29,2,293.7,89,76.9,13.63,11.0,True,False,2614.6000000000004,26139.3,149.93,22.301,0.58
1,140,0.0,4,120.3,108,41.0,12.02,7.7,True,False,5740.0,12992.4,92.554,0.0,0.0
0,96,3.0,2,175.8,96,78.0,10.33,11.1,True,True,7488.0,16876.800000000003,114.663,234.0,6.0
1,144,0.0,1,278.5,95,68.0,12.04,11.6,True,False,9792.0,26457.5,139.664,0.0,0.0
0,24,1.94,3,236.3,105,76.4,9.54,7.2,True,True,1833.6000000000001,24811.5,68.688,148.216,5.82
0,54,0.0,1,273.8,113,57.0,5.98,11.7,True,False,3078.0,30939.4,69.966,0.0,0.0
1,50,0.0,5,131.1,129,36.0,8.03,5.6,True,False,1800.0,16911.899999999998,44.967999999999996,0.0,0.0
0,92,3.02,4,167.4,83,81.2,12.93,11.2,True,True,7470.400000000001,13894.2,144.81599999999997,245.22400000000002,12.08
0,96,0.0,3,197.7,68,55.0,12.53,10.5,True,False,5280.0,13443.599999999999,131.565,0.0,0.0
0,146,0.0,2,169.5,93,49.0,11.55,9.0,True,False,7154.0,15763.5,103.95,0.0,0.0
0,138,3.16,0,225.2,116,85.6,8.67,11.7,False,True,11812.8,26123.199999999997,101.439,270.496,0.0
0,102,0.0,4,174.5,73,48.0,10.69,10.3,True,False,4896.0,12738.5,110.107,0.0,0.0
1,76,0.36,5,129.7,84,41.6,8.88,7.5,True,False,3161.6,10894.8,66.60000000000001,14.975999999999999,1.7999999999999998
0,99,0.0,3,200.0,66,44.0,5.4,11.4,True,False,4356.0,13200.0,61.56000000000001,0.0,0.0
0,83,3.59,0,95.9,87,74.9,13.08,13.3,True,True,6216.700000000001,8343.300000000001,173.964,268.891,0.0
0,36,2.46,1,152.8,110,71.6,12.14,9.1,True,True,2577.6,16808.0,110.474,176.136,2.46
0,70,0.0,1,129.9,102,40.0,10.44,14.3,True,False,2800.0,13249.800000000001,149.292,0.0,0.0
1,109,0.0,2,268.4,85,59.0,7.53,9.7,False,False,6431.0,22813.999999999996,73.041,0.0,0.0
0,100,0.0,2,188.5,152,45.0,7.42,15.2,True,False,4500.0,28652.0,112.78399999999999,0.0,0.0
0,104,0.24,1,170.6,97,45.4,8.11,6.1,True,False,4721.599999999999,16548.2,49.471,10.895999999999999,0.24
0,106,0.0,1,191.4,124,50.0,10.04,8.2,True,False,5300.0,23733.600000000002,82.32799999999999,0.0,0.0
0,84,0.0,1,75.3,96,29.0,9.0,12.3,True,False,2436.0,7228.799999999999,110.7,0.0,0.0
0,80,0.4,2,149.8,123,53.0,13.82,10.9,True,False,4240.0,18425.4,150.638,21.200000000000003,0.8
0,100,0.0,1,115.9,87,30.0,5.57,7.1,True,False,3000.0,10083.300000000001,39.547,0.0,0.0
0,99,0.0,2,128.8,86,40.0,10.2,14.1,True,False,3960.0,11076.800000000001,143.82,0.0,0.0
0,50,0.0,1,131.7,108,41.0,10.83,11.0,True,False,2050.0,14223.599999999999,119.13,0.0,0.0
0,105,0.0,1,101.4,48,31.0,7.96,12.2,True,False,3255.0,4867.200000000001,97.112,0.0,0.0
0,113,2.57,4,149.0,104,71.7,11.79,9.5,True,True,8102.1,15496.0,112.005,184.269,10.28
0,111,3.62,2,96.8,123,67.2,8.53,13.4,True,True,7459.200000000001,11906.4,114.30199999999999,243.264,7.24
0,161,0.0,2,107.5,121,41.0,12.82,12.6,True,False,6601.0,13007.5,161.532,0.0,0.0
1,70,0.0,0,232.8,95,66.0,15.17,12.9,True,False,4620.0,22116.0,195.693,0.0,0.0
0,97,2.24,3,121.1,105,65.4,13.01,8.3,True,True,6343.8,12715.5,107.983,146.49600000000004,6.720000000000001
0,130,0.0,0,124.3,70,45.0,13.54,3.5,True,False,5850.0,8701.0,47.39,0.0,0.0
0,92,0.0,1,157.7,101,53.0,14.93,13.8,True,False,4876.0,15927.699999999999,206.03400000000002,0.0,0.0
0,119,0.0,0,124.3,68,39.0,10.36,14.8,True,False,4641.0,8452.4,153.328,0.0,0.0
1,115,0.0,1,286.4,125,67.0,10.29,6.9,True,False,7705.0,35800.0,71.001,0.0,0.0
0,134,0.0,0,141.7,95,42.0,10.28,8.8,True,False,5628.0,13461.499999999998,90.464,0.0,0.0
0,127,1.3,0,173.0,91,64.0,12.29,4.8,True,True,8128.0,15743.0,58.99199999999999,83.2,0.0
1,80,0.0,2,268.7,120,72.0,15.05,5.8,True,False,5760.0,32244.0,87.29,0.0,0.0
0,153,2.54,0,218.5,130,74.4,6.71,9.4,True,True,11383.2,28405.0,63.074000000000005,188.97600000000003,0.0
0,85,0.0,3,255.3,114,60.0,9.73,3.7,True,False,5100.0,29104.2,36.001000000000005,0.0,0.0
0,79,0.0,1,41.9,124,26.0,10.55,11.4,True,False,2054.0,5195.599999999999,120.27000000000001,0.0,0.0
0,35,0.0,1,260.8,87,67.0,12.91,5.8,True,False,2345.0,22689.600000000002,74.878,0.0,0.0
0,120,2.08,0,239.4,94,83.8,12.97,7.7,True,True,10056.0,22503.600000000002,99.86900000000001,174.304,0.0
0,68,0.33,0,226.7,94,56.3,8.42,10.2,True,False,3828.3999999999996,21309.8,85.884,18.579,0.0
1,60,0.0,1,179.3,147,49.0,10.45,13.5,True,False,2940.0,26357.100000000002,141.075,0.0,0.0
0,120,0.0,1,158.0,110,44.0,9.85,10.0,True,False,5280.0,17380.0,98.5,0.0,0.0
0,71,3.81,1,175.7,82,90.1,12.95,14.1,True,True,6397.099999999999,14407.4,182.595,343.281,3.81
0,124,0.0,3,157.4,107,42.0,8.39,8.8,True,False,5208.0,16841.8,73.83200000000001,0.0,0.0
1,23,0.0,1,113.1,74,34.0,8.44,6.9,True,False,782.0,8369.4,58.236,0.0,0.0
0,225,0.0,1,182.7,142,53.0,12.33,8.8,True,False,11925.0,25943.399999999998,108.504,0.0,0.0
1,181,0.21,0,161.3,83,40.1,6.22,14.1,False,False,7258.1,13387.900000000001,87.702,8.421,0.0
0,63,0.0,2,142.5,92,42.0,10.42,7.5,True,False,2646.0,13110.0,78.15,0.0,0.0
1,54,0.38,2,190.5,108,58.8,12.99,9.7,False,False,3175.2,20574.0,126.00299999999999,22.343999999999998,0.76
0,80,3.21,1,159.3,110,74.1,8.53,11.9,False,True,5928.0,17523.0,101.50699999999999,237.861,3.21
0,118,2.48,1,153.8,106,61.8,6.17,9.2,False,True,7292.4,16302.800000000001,56.763999999999996,153.26399999999998,2.48
0,42,0.0,2,180.7,127,46.0,8.73,12.0,False,False,1932.0,22948.899999999998,104.76,0.0,0.0
0,134,0.0,0,202.7,105,54.0,11.25,12.1,True,False,7236.0,21283.5,136.125,0.0,0.0
0,66,2.4,0,190.8,100,79.0,13.07,8.9,True,True,5214.0,19080.0,116.32300000000001,189.6,0.0
0,66,0.31,2,205.1,102,58.1,11.64,9.2,True,False,3834.6,20920.2,107.088,18.011,0.62
0,127,2.08,1,235.6,124,81.8,11.84,7.7,True,True,10388.6,29214.399999999998,91.168,170.144,2.08
0,146,0.0,0,189.3,77,46.0,7.8,7.4,True,False,6716.0,14576.1,57.72,0.0,0.0
0,93,3.11,1,166.9,101,83.1,13.66,11.5,True,True,7728.299999999999,16856.9,157.09,258.441,3.11
1,77,0.0,0,245.2,87,64.0,12.71,7.5,True,False,4928.0,21332.399999999998,95.325,0.0,0.0
1,111,0.0,4,132.6,125,42.0,11.06,12.7,True,False,4662.0,16575.0,140.462,0.0,0.0
0,125,0.0,2,182.3,64,43.0,6.99,11.6,True,False,5375.0,11667.2,81.084,0.0,0.0
0,115,2.84,2,192.3,86,69.4,4.44,10.5,True,True,7981.000000000001,16537.8,46.620000000000005,197.096,5.68
1,115,0.0,2,122.0,110,40.0,11.01,10.8,False,False,4600.0,13420.0,118.908,0.0,0.0
0,114,0.0,2,193.0,101,55.0,12.5,9.6,True,False,6270.0,19493.0,120.0,0.0,0.0
0,106,0.0,0,158.6,112,46.0,11.0,9.1,True,False,4876.0,17763.2,100.1,0.0,0.0
0,118,3.43,2,91.5,125,69.3,11.0,12.7,True,True,8177.4,11437.5,139.7,237.699,6.86
0,59,0.19,1,153.6,92,45.9,10.28,12.5,True,False,2708.1,14131.199999999999,128.5,8.721,0.19
0,87,3.11,1,221.6,79,83.1,7.86,11.5,False,True,7229.7,17506.399999999998,90.39,258.441,3.11
0,21,0.3,1,244.7,81,59.0,8.4,6.6,True,False,1239.0,19820.7,55.44,17.7,0.3
0,142,2.57,0,239.8,103,91.7,14.3,9.5,True,True,13021.4,24699.4,135.85,235.66899999999998,0.0
0,62,0.0,0,172.4,132,49.0,11.53,11.0,True,False,3038.0,22756.8,126.83,0.0,0.0
1,149,0.0,3,242.5,83,63.0,12.27,10.0,True,False,9387.0,20127.5,122.69999999999999,0.0,0.0
0,54,3.05,2,117.6,82,64.5,7.96,11.3,True,True,3483.0,9643.199999999999,89.94800000000001,196.725,6.1
0,112,0.0,1,174.5,127,52.0,12.97,11.3,True,False,5824.0,22161.5,146.561,0.0,0.0
0,68,0.0,1,157.3,83,46.0,11.05,12.0,True,False,3128.0,13055.900000000001,132.60000000000002,0.0,0.0
0,201,4.08,1,192.0,97,93.8,11.96,15.1,True,True,18853.8,18624.0,180.596,382.704,4.08
0,88,0.0,1,218.2,76,52.0,8.47,8.0,True,False,4576.0,16583.2,67.76,0.0,0.0
0,85,2.94,1,144.6,97,66.4,7.0,10.9,True,True,5644.000000000001,14026.199999999999,76.3,195.216,2.94
1,51,0.0,0,153.6,108,46.0,11.65,14.1,False,False,2346.0,16588.8,164.26500000000001,0.0,0.0
0,45,2.13,2,135.8,104,63.3,11.13,7.9,True,True,2848.5,14123.2,87.927,134.82899999999998,4.26
0,116,0.0,0,160.7,69,40.0,7.34,8.2,True,False,4640.0,11088.3,60.187999999999995,0.0,0.0
0,146,2.11,1,202.5,91,76.1,12.07,7.8,True,True,11110.599999999999,18427.5,94.146,160.57099999999997,2.11
0,63,3.32,1,152.2,119,79.2,11.36,12.3,True,True,4989.6,18111.8,139.728,262.944,3.32
0,133,0.0,0,227.4,90,45.0,3.66,4.7,True,False,5985.0,20466.0,17.202,0.0,0.0
0,125,0.0,2,191.6,115,51.0,10.28,9.2,True,False,6375.0,22034.0,94.576,0.0,0.0
0,72,0.0,1,138.9,111,42.0,10.58,10.8,True,False,3024.0,15417.900000000001,114.26400000000001,0.0,0.0
0,130,0.18,0,127.0,102,41.8,10.35,6.1,True,False,5434.0,12954.0,63.13499999999999,7.523999999999999,0.0
0,97,0.0,1,168.6,87,51.0,12.96,7.3,True,False,4947.0,14668.199999999999,94.608,0.0,0.0
1,54,0.0,1,286.6,73,68.0,11.16,11.5,True,False,3672.0,20921.800000000003,128.34,0.0,0.0
0,160,4.1,1,164.6,121,92.0,13.14,15.2,True,True,14720.0,19916.6,199.728,377.2,4.1
0,79,0.24,1,144.0,90,39.4,6.79,13.0,True,False,3112.6,12960.0,88.27,9.456,0.24
0,92,2.75,0,141.6,95,69.5,10.4,10.2,True,True,6394.0,13452.0,106.08,191.125,0.0
0,59,0.0,1,204.3,65,56.0,12.37,12.0,True,False,3304.0,13279.5,148.44,0.0,0.0
0,132,0.32,1,163.2,80,45.2,8.38,6.2,True,False,5966.400000000001,13056.0,51.956,14.464,0.32
0,21,0.0,0,225.0,110,60.0,12.21,10.7,True,False,1260.0,24750.0,130.647,0.0,0.0
0,93,0.23,2,176.1,103,49.3,9.99,8.5,True,False,4584.9,18138.3,84.915,11.339,0.46
0,147,3.73,5,254.2,78,100.3,11.41,13.8,True,True,14744.1,19827.6,157.458,374.11899999999997,18.65
0,101,0.0,1,174.9,105,52.0,13.1,8.5,True,False,5252.0,18364.5,111.35,0.0,0.0
1,125,0.0,0,187.3,118,46.0,8.04,9.6,False,False,5750.0,22101.4,77.18399999999998,0.0,0.0
0,63,0.27,3,211.8,84,58.7,11.55,10.7,True,False,3698.1000000000004,17791.2,123.585,15.849000000000002,0.81
0,107,0.0,0,241.9,102,52.0,6.35,11.7,True,False,5564.0,24673.8,74.29499999999999,0.0,0.0
0,110,0.0,3,196.1,103,51.0,9.99,12.9,True,False,5610.0,20198.3,128.871,0.0,0.0
0,83,0.0,3,231.3,100,58.0,10.52,12.4,True,False,4814.0,23130.0,130.448,0.0,0.0
